Datetime,Close,High,Low,Open,Volume
2023-08-25 13:30:00+00:00,85.64299774169922,86.94400024414062,85.45462036132812,85.7020034790039,404740
2023-08-25 14:30:00+00:00,84.2874984741211,85.65950012207031,83.80500030517578,85.51838684082031,391319
2023-08-25 15:30:00+00:00,84.61250305175781,84.70700073242188,83.76699829101562,84.25399780273438,202680
2023-08-25 16:30:00+00:00,84.58399963378906,84.95866394042969,84.38099670410156,84.65299987792969,135139
2023-08-25 17:30:00+00:00,85.03849792480469,85.09700012207031,84.29899597167969,84.56500244140625,125592
2023-08-25 18:30:00+00:00,85.36299896240234,85.59449768066406,84.7868881225586,85.0999984741211,229587
2023-08-25 19:30:00+00:00,85.16699981689453,85.56879425048828,85.0479965209961,85.38800048828125,287942
2023-08-28 13:30:00+00:00,85.50599670410156,86.4129867553711,84.71099853515625,85.427001953125,331911
2023-08-28 14:30:00+00:00,85.45500183105469,85.74250030517578,85.0250015258789,85.50749969482422,147321
2023-08-28 15:30:00+00:00,85.14250183105469,85.57350158691406,85.09199523925781,85.44300079345703,99347
2023-08-28 16:30:00+00:00,85.79000091552734,85.97700500488281,85.16999816894531,85.18499755859375,111491
2023-08-28 17:30:00+00:00,85.40660095214844,85.88999938964844,85.08200073242188,85.80061340332031,114623
2023-08-28 18:30:00+00:00,85.63800048828125,85.83100128173828,85.33090209960938,85.41600036621094,132255
2023-08-28 19:30:00+00:00,86.13600158691406,86.13700103759766,85.50399780273438,85.61599731445312,263260
2023-08-29 13:30:00+00:00,87.56099700927734,87.57099914550781,85.6419906616211,85.84000396728516,343502
2023-08-29 14:30:00+00:00,87.99549865722656,88.13400268554688,87.51750183105469,87.55999755859375,362032
2023-08-29 15:30:00+00:00,88.23899841308594,88.33599090576172,87.81900024414062,88.0,239942
2023-08-29 16:30:00+00:00,88.5219955444336,88.84099578857422,88.13200378417969,88.24600219726562,286319
2023-08-29 17:30:00+00:00,88.74549865722656,88.87999725341797,88.51277923583984,88.54399871826172,215675
2023-08-29 18:30:00+00:00,89.2750015258789,89.28350067138672,88.73100280761719,88.74650573730469,369944
2023-08-29 19:30:00+00:00,89.01699829101562,89.28300476074219,88.86199951171875,89.2719955444336,385439
2023-08-30 13:30:00+00:00,88.18900299072266,89.322998046875,87.91099548339844,89.23899841308594,491641
2023-08-30 14:30:00+00:00,88.51300048828125,88.83549499511719,88.22999572753906,88.2509994506836,246218
2023-08-30 15:30:00+00:00,89.1969985961914,89.23300170898438,88.49095916748047,88.52999877929688,185308
2023-08-30 16:30:00+00:00,89.41099548339844,89.54000091552734,89.20600128173828,89.25,199885
2023-08-30 17:30:00+00:00,89.072998046875,89.5999984741211,88.98300170898438,89.34199523925781,191423
2023-08-30 18:30:00+00:00,89.5615005493164,89.87100219726562,89.10850524902344,89.10850524902344,241902
2023-08-30 19:30:00+00:00,89.25800323486328,89.59700012207031,89.1469955444336,89.55250549316406,317869
2023-08-31 13:30:00+00:00,91.54600524902344,91.61799621582031,89.37699890136719,89.8010025024414,826514
2023-08-31 14:30:00+00:00,91.57350158691406,92.11799621582031,91.41999816894531,91.51499938964844,639293
2023-08-31 15:30:00+00:00,91.34149932861328,91.83799743652344,91.22801208496094,91.57350158691406,327299
2023-08-31 16:30:00+00:00,91.72100067138672,91.84650421142578,91.28599548339844,91.34600067138672,355664
2023-08-31 17:30:00+00:00,91.94099426269531,92.25499725341797,91.53700256347656,91.69300079345703,366075
2023-08-31 18:30:00+00:00,92.02400207519531,92.28499603271484,91.62999725341797,91.97525024414062,516239
2023-08-31 19:30:00+00:00,92.22000122070312,92.36699676513672,91.90599822998047,92.00300598144531,698079
2023-09-01 13:30:00+00:00,88.14849853515625,90.18699645996094,87.8370132446289,90.18699645996094,2127726
2023-09-01 14:30:00+00:00,87.0,88.29299926757812,86.88800048828125,88.10649871826172,924371
2023-09-01 15:30:00+00:00,87.16799926757812,87.3499984741211,86.46599578857422,87.03849792480469,752806
2023-09-01 16:30:00+00:00,87.45600128173828,88.06599426269531,87.11900329589844,87.20499420166016,624015
2023-09-01 17:30:00+00:00,87.41400146484375,87.73799896240234,87.18099975585938,87.49998474121094,374377
2023-09-01 18:30:00+00:00,87.6729965209961,87.697998046875,87.2509994506836,87.38499450683594,431128
2023-09-01 19:30:00+00:00,87.26200103759766,87.71299743652344,87.15635681152344,87.6969985961914,674460
2023-09-05 13:30:00+00:00,87.54600524902344,88.07008361816406,86.69999694824219,86.95100402832031,549310
2023-09-05 14:30:00+00:00,87.58699798583984,88.30000305175781,87.3655014038086,87.49800109863281,335779
2023-09-05 15:30:00+00:00,87.5950927734375,87.67797088623047,87.03339385986328,87.60399627685547,313033
2023-09-05 16:30:00+00:00,87.56199645996094,87.81500244140625,87.50300598144531,87.58699798583984,144933
2023-09-05 17:30:00+00:00,87.8759994506836,87.94599914550781,87.48400115966797,87.60600280761719,201696
2023-09-05 18:30:00+00:00,87.43299865722656,87.89500427246094,87.2719955444336,87.89500427246094,210803
