Datetime,Close,High,Low,Open,Volume
2023-08-25 13:30:00+00:00,154.13909912109375,155.96302795410156,153.91050720214844,154.6692657470703,136236
2023-08-25 14:30:00+00:00,154.81517028808594,154.97080993652344,153.58949279785156,154.19261169433594,96960
2023-08-25 15:30:00+00:00,154.4066162109375,154.96109008789062,154.08560180664062,154.78599548339844,58248
2023-08-25 16:30:00+00:00,153.9688720703125,154.70135498046875,153.57003784179688,154.49415588378906,54263
2023-08-25 17:30:00+00:00,154.5428009033203,154.5428009033203,153.59922790527344,154.08560180664062,90838
2023-08-25 18:30:00+00:00,154.8249053955078,155.22373962402344,154.4893035888672,154.4893035888672,95966
2023-08-25 19:30:00+00:00,153.73541259765625,154.80545043945312,153.6770477294922,154.80545043945312,177699
2023-08-28 13:30:00+00:00,154.8443603515625,157.3540802001953,154.4552459716797,154.6692657470703,158498
2023-08-28 14:30:00+00:00,154.88327026367188,155.4669189453125,154.28501892089844,154.8249053955078,102247
2023-08-28 15:30:00+00:00,154.56712341308594,155.64202880859375,154.4260711669922,155.00973510742188,98423
2023-08-28 16:30:00+00:00,154.5330810546875,155.438720703125,154.24124145507812,154.56712341308594,96064
2023-08-28 17:30:00+00:00,154.04786682128906,154.5817108154297,153.71595764160156,154.5817108154297,99339
2023-08-28 18:30:00+00:00,154.05642700195312,154.3871612548828,153.75486755371094,154.12451171875,108239
2023-08-28 19:30:00+00:00,153.90077209472656,154.32870483398438,153.5214080810547,153.998046875,202833
2023-08-29 13:30:00+00:00,155.64202880859375,155.68093872070312,153.60903930664062,154.39688110351562,107854
2023-08-29 14:30:00+00:00,155.90953063964844,156.186767578125,155.49610900878906,155.5933837890625,112636
2023-08-29 15:30:00+00:00,156.54669189453125,156.68287658691406,155.7393035888672,155.86575317382812,129379
2023-08-29 16:30:00+00:00,157.41244506835938,157.41244506835938,156.001953125,156.51751708984375,114452
2023-08-29 17:30:00+00:00,157.12062072753906,157.74319458007812,156.98443603515625,157.4805450439453,72685
2023-08-29 18:30:00+00:00,157.05738830566406,157.28599548339844,156.74124145507812,157.12062072753906,125138
2023-08-29 19:30:00+00:00,157.50973510742188,157.7918243408203,156.7996063232422,157.04766845703125,275811
2023-08-30 13:30:00+00:00,159.13424682617188,159.61090087890625,157.2118682861328,157.28599548339844,127647
2023-08-30 14:30:00+00:00,159.2947540283203,160.11370849609375,158.7937774658203,158.9250946044922,73148
2023-08-30 15:30:00+00:00,160.2383270263672,160.47665405273438,159.3433837890625,159.3433837890625,95217
2023-08-30 16:30:00+00:00,159.64981079101562,160.35992431640625,159.48443603515625,160.248046875,87952
2023-08-30 17:30:00+00:00,160.0194549560547,160.25778198242188,159.5428009033203,159.7178955078125,71815
2023-08-30 18:30:00+00:00,161.06031799316406,161.86770629882812,159.9805450439453,160.04864501953125,155316
2023-08-30 19:30:00+00:00,161.5758819580078,161.63424682617188,160.89981079101562,160.99221801757812,197299
2023-08-31 13:30:00+00:00,163.4241180419922,163.686767578125,160.7198486328125,162.74319458007812,99065
2023-08-31 14:30:00+00:00,163.25875854492188,163.6673126220703,161.9066162109375,163.3852081298828,92688
2023-08-31 15:30:00+00:00,162.22763061523438,163.25875854492188,162.22763061523438,163.25875854492188,45765
2023-08-31 16:30:00+00:00,162.00389099121094,162.3540802001953,161.67800903320312,162.2373504638672,40932
2023-08-31 17:30:00+00:00,161.89202880859375,162.251953125,161.81906127929688,162.00389099121094,40689
2023-08-31 18:30:00+00:00,161.41050720214844,161.99270629882812,161.33755493164062,161.94552612304688,86373
2023-08-31 19:30:00+00:00,160.7295684814453,162.22763061523438,160.57879638671875,161.43968200683594,312047
2023-09-01 13:30:00+00:00,165.55447387695312,166.82879638671875,163.11770629882812,164.12451171875,249202
