Date,Open,High,Low,Close,Volume
2018-06-01,23.874359707265757,24.029387960855598,23.806298382040453,23.98023223876953,2424400
2018-06-04,24.033168086810164,24.214664459228516,23.953762251923116,24.214664459228516,3660700
2018-06-05,24.252480616106673,24.301634902022915,24.05585914522597,24.093671798706055,2623600
2018-06-06,24.078545329583182,24.169292807819424,23.984015865017422,24.161731719970703,2120300
2018-06-07,24.184417868327184,24.222229077191425,24.018046529957303,24.161731719970703,4379700
2018-06-08,24.139042939960444,24.26382107698917,24.101231732959032,24.244916915893555,2237300
2018-06-11,24.2222215933353,24.32053301385564,24.191972924070765,24.237346649169922,1788600
2018-06-12,24.13904525659249,24.433978180647642,24.135264712491566,24.373477935791016,1508900
2018-06-13,24.373476307264305,24.40372642767144,23.802518987428353,23.82898712158203,2002600
2018-06-14,23.919737843915403,24.153414718871634,23.919737843915403,24.05586051940918,2131100
2018-06-15,24.04747398389818,24.222891297180357,23.988746002585966,24.016965866088867,2439000
2018-06-18,23.940689946823117,24.062719472561035,23.860608343315114,23.994077682495117,2107100
2018-06-19,23.90256189146298,24.158060816517384,23.90256189146298,24.02459144592285,2535800
2018-06-20,24.055096195682502,24.306782298374053,24.009334028133615,24.28390121459961,3725000
2018-06-21,24.30678583390013,24.459322050462966,24.238144027299384,24.428813934326172,2827000
2018-06-22,24.512710275256907,24.665247949490475,24.356359813785687,24.64236831665039,2292900
2018-06-25,24.657620612911447,24.699565633649378,24.440252478807817,24.581350326538086,6956700
2018-06-26,24.611850556689113,24.821587230845427,24.527954723261384,24.711000442504883,2106700
2018-06-27,24.772023448629724,24.871173373293665,24.64236831665039,24.64236831665039,3679600
2018-06-28,24.634733667702793,24.924554885274848,24.634733667702793,24.88642120361328,2795800
2018-06-29,24.863535728941596,25.061835505209963,24.665238862086298,24.947431564331055,2923000
2018-07-02,24.916929440276043,24.9779456659022,24.52414694340241,24.802528381347656,6280200
2018-07-03,24.833030532865216,25.15335691226525,24.764388750220483,24.947431564331055,2916200
2018-07-05,24.993195989807674,25.290642771779854,24.943622495950088,25.275388717651367,2699600
2018-07-06,25.344030321129242,25.43555173581735,25.294456827634292,25.382164001464844,2440800
2018-07-09,25.420309667897623,25.420309667897623,25.023712850087524,25.145742416381836,2344600
2018-07-10,25.16098956765153,25.29827024630333,25.01607749724168,25.267765045166016,3077300
2018-07-11,25.24488937070305,25.313531183396908,25.149553681373483,25.19150161743164,2347300
2018-07-12,25.252513885498047,25.298273147157833,25.122855855496255,25.252513885498047,1660700
