Date,Open,High,Low,Close,Volume
2018-06-01,26.736857400187805,26.95066835448771,26.62820033868852,26.771907806396484,28205000
2018-06-04,26.863039207022016,27.059323608015532,26.470467730860584,26.540571212768555,27378400
2018-06-05,26.410888001772605,26.68078179092559,26.35130203373754,26.47748565673828,27415800
2018-06-06,26.575623003966324,26.673765209586414,26.368823738434642,26.60366439819336,26958400
2018-06-07,26.743864281512913,27.160968586561992,26.73685259702605,27.006746292114258,30357800
2018-06-08,27.03829172439556,27.11189836884401,26.785924558187045,26.95417022705078,22473200
2018-06-11,26.94715964127682,27.21705335610194,26.891079532151345,27.094375610351562,21435600
2018-06-12,27.09437323742719,27.157465026026706,26.813964693835107,26.887571334838867,31414400
2018-06-13,26.803449540743554,26.94365381096675,26.67726596496008,26.78592300415039,25004200
2018-06-14,26.863042333913956,26.940154835901517,26.68428177695868,26.747373580932617,20582200
2018-06-15,26.592812315432425,26.645744406626946,26.11642887915773,26.172887802124023,32178800
2018-06-18,26.105845233290722,26.610459520348318,26.105845233290722,26.43402099609375,26368800
2018-06-19,26.116419096232654,26.4728228128123,26.042315273214005,26.3740177154541,25215200
2018-06-20,26.53282472840068,26.58928365319684,26.27875283622276,26.490478515625,23311800
2018-06-21,26.303455402264454,26.317570807210792,25.87647449853096,25.999980926513672,30019600
2018-06-22,26.642213687813708,26.80806630974094,26.51517775153914,26.518707275390625,56072600
2018-06-25,26.44107051517004,26.479887195847624,25.809420438606406,25.985858917236328,36760600
2018-06-26,26.052901547698667,26.416364315215276,25.961152802074846,26.314029693603516,27047200
2018-06-27,26.53282359717252,26.998621148893378,26.52223771748945,26.666915893554688,41167800
2018-06-28,26.70573570989915,26.804540854836304,26.42696251254745,26.63163185119629,28570800
2018-06-29,26.705728956967075,27.079777680285005,26.705728956967075,26.79747772216797,26335800
2018-07-02,26.610456756269784,26.61751311192219,26.25757974441465,26.402257919311523,30593200
2018-07-03,26.677502435435425,26.98097689099356,26.504593447764684,26.568111419677734,18616400
2018-07-05,26.7304269851414,26.81511669305006,26.462239769153808,26.539873123168945,19939000
2018-07-06,26.458718544900787,26.786894261353893,26.335209441575827,26.70220184326172,18620600
2018-07-09,26.8645263158128,27.139772650356075,26.850410912074324,27.100955963134766,22118400
2018-07-10,27.266803653301356,27.524405038890976,27.235046016684453,27.302093505859375,22007200
2018-07-11,27.04802536228801,27.213878000054656,26.54694061703764,26.723379135131836,38725600
2018-07-12,26.79394642605912,26.942154096183366,26.578691275157862,26.769245147705078,25136000
2018-07-13,26.793948437051238,27.072721566391266,26.7233741199535,26.910398483276367,22846200
2018-07-16,26.64574259936687,26.776305364254814,26.37402580604205,26.59986686706543,22781200
2018-07-17,26.511643620265442,26.6422090577007,26.345793719398912,26.494001388549805,19506400
2018-07-18,26.36697380119484,26.550468683963153,26.10584553609592,26.51165199279785,30703000
2018-07-19,26.441073904085293,26.63162780849714,26.412843097749196,26.518707275390625,32463600
2018-07-20,26.518703029191663,26.578691463872065,26.342264556199353,26.42695426940918,21722400
2018-07-23,26.501064555659163,26.51870948414835,26.26463759043743,26.310510635375977,15247600
2018-07-24,26.426964309250025,26.797486320193485,26.391677139693137,26.64221954345703,20337000
2018-07-25,26.677504251595682,26.931576156544683,26.54694146705782,26.86452865600586,22070600
2018-07-26,26.92098275831059,27.20681222544247,26.8680506775209,27.15740966796875,24374800
2018-07-27,26.853935954979892,27.182111633482634,26.818648797641032,27.04096031188965,25281800
2018-07-30,27.25621419265667,27.369134706185125,27.164468126328018,27.263273239135742,22790000
2018-07-31,27.312678030438494,27.38678187110794,27.150354947223857,27.2138729095459,22581000
2018-08-01,26.977446640687013,26.98803521258583,26.691617120891955,26.8362979888916,22345000
2018-08-02,26.638681089414284,26.74101573139311,26.465772131978543,26.68808364868164,19379400
2018-08-03,26.638681966121634,26.688084527014883,26.41637044210203,26.55046272277832,15326600
2018-08-06,26.628097346116984,26.776305035800988,26.46930377748952,26.649269104003906,16400200
2018-08-07,26.920978060339298,26.995081883618045,26.7621818456817,26.846874237060547,23596600
2018-08-08,26.659856746182786,26.7516028219876,26.494004135880544,26.65279769897461,18797600
2018-08-09,26.67396531528528,26.72337056135984,26.363434592274107,26.405780792236328,30465000
2018-08-10,26.345799864101068,26.568111419677734,26.292867772133853,26.568111419677734,33955400
2018-08-13,26.518708180579836,26.610456958184965,26.21523373270268,26.22934913635254,19634000
2018-08-14,26.430485649046098,26.4693023312097,26.183470154165217,26.292863845825195,20875800
2018-08-15,26.04232257071583,26.084666085885008,25.301278748402282,25.375385284423828,52800800
2018-08-16,25.49889141163668,25.703558014602308,25.484776009322204,25.558879852294922,50026600
2018-08-17,25.625929807791387,25.689447778203924,25.5306515060536,25.622400283813477,23065400
2018-08-20,25.629452650023815,25.887054015553364,25.618866771975863,25.795305252075195,16691400
2018-08-21,26.010564439814807,26.134070856556594,25.89764390275975,25.925874710083008,19018200
2018-08-22,26.088196725040635,26.317567313552836,26.07055179814052,26.236404418945312,18690800
2018-08-23,26.11289405822754,26.15876709209732,26.014088943900344,26.11289405822754,12937800
2018-08-24,26.275218827039055,26.458716358840068,26.25051754686249,26.303449630737305,15506600
2018-08-27,26.391674208652653,26.532825563442493,26.35285751877949,26.497535705566406,13969800
2018-08-28,26.546933074761153,26.656324063384165,26.366965083609287,26.384607315063477,16787000
2018-08-29,26.469298866294235,26.656323205561705,26.388135989057282,26.546932220458984,15520800
2018-08-30,26.536355430428248,26.589287531058105,26.335215601825574,26.472837448120117,18500400
2018-08-31,26.39167008759656,26.39872644272703,26.158769984724923,26.268163681030273,17819200
2018-09-04,26.388135080972297,26.409306834202372,26.105835166368312,26.21169662475586,30189400
2018-09-05,26.09171906482124,26.190524166886206,25.827061387617036,26.176408767700195,19196200
2018-09-06,26.077605621546148,26.165824853897632,25.62239405954401,25.692968368530273,28812800
2018-09-07,25.597696725997796,25.73531853429044,25.329509464503378,25.68944549560547,20268800
2018-09-10,25.820009140131877,25.925873315781697,25.67180144801239,25.678857803344727,17823400
2018-09-11,25.654155045174832,26.0705499840066,25.58358072696104,25.92234230041504,28563200
2018-09-12,26.134062257778364,26.31403022995257,26.04937255591165,26.056428909301758,25378800
2018-09-13,26.01409785441488,26.11643252708821,25.841188845116395,26.06702995300293,22074800
2018-09-14,26.07055397727911,26.303454109086147,26.059968097149355,26.204648971557617,18988600
2018-09-17,26.271693395229747,26.42343062344329,26.183474139111127,26.246992111206055,29457800
2018-09-18,26.43401247992921,26.599862377817043,26.416367556293075,26.419897079467773,20447000
2018-09-19,26.42695474157892,26.610452264422435,26.402253462608158,26.50105857849121,21823000
2018-09-20,26.61398297625908,26.716317630413478,26.476361160177827,26.508121490478516,25024800
2018-09-21,26.651303039538462,26.772104868299902,26.470097585647064,26.683279037475586,27420200
2018-09-24,26.917776528091718,27.1913588536066,26.896456488555682,27.074108123779297,25569000
2018-09-25,27.244662836277186,27.361913600318097,27.209133041014685,27.24821662902832,26055200
2018-09-26,27.08122012935173,27.22334200288774,26.939098255815722,26.985286712646484,25457200
2018-09-27,27.09187879548581,27.127408586182494,26.914227131253114,26.985286712646484,21344200
2018-09-28,26.857384714735602,27.19492459644558,26.843174963132043,26.910680770874023,29666200
2018-10-01,27.010155935637478,27.397437945988905,27.010155935637478,27.283740997314453,25425200
2018-10-02,27.351251704738765,27.40454503596787,27.12385507824762,27.31216812133789,18936800
2018-10-03,27.4294247498407,27.61418405845344,27.35126026931239,27.53246307373047,26489600
2018-10-04,27.443631427050462,27.61062444398438,27.25887486813927,27.418760299682617,30385400
2018-10-05,27.390336884393008,27.504036570891977,27.248217697768748,27.415210723876953,23966400
2018-10-08,27.21268679063147,27.436529673152457,27.106097394395185,27.393892288208008,23157200
2018-10-09,27.48982276492607,27.84157234288356,27.37257200202371,27.639049530029297,33633400
2018-10-10,27.685241564728926,27.731432743756606,26.647756239067867,26.772111892700195,52810600
2018-10-11,26.512742908362036,26.530506453402555,25.6706728038401,25.866090774536133,71184200
2018-10-12,26.121907550096232,26.200074740119593,25.542763922446046,25.937150955200195,47158000
2018-10-15,25.933592785177456,26.040184882811417,25.713306425833416,25.72041130065918,23180800
2018-10-16,25.791473748346426,25.97978683645557,25.68488434965723,25.933595657348633,29142200
2018-10-17,25.883846184331787,25.962013348042404,25.549862908589862,25.77014923095703,31608400
2018-10-18,25.53210495670473,25.88030080363108,25.4788088995119,25.642248153686523,33173400
2018-10-19,25.514334747263415,25.78791986677774,25.397086692506928,25.41485023498535,27136200
2018-10-22,25.397085527955948,25.450378863697175,24.981378533927682,25.134159088134766,24589000
2018-10-23,24.764647320105546,24.771754906534255,24.12865658298466,24.476852416992188,52955400
2018-10-24,24.594102032998844,24.601206908341513,23.50332069228428,23.510425567626953,56200400
2018-10-25,23.798215866088867,24.04337329606437,23.6383277570624,23.798215866088867,50666600
2018-10-26,23.602804882241067,23.91191981495603,23.229735229335066,23.62057113647461,51159800
2018-10-29,23.794662866622055,23.826638863042913,22.870874812003983,23.17998695373535,48919600
2018-10-30,23.165785487416837,23.77335681517221,23.05919607135917,23.716506958007812,52794800
2018-10-31,23.94745086361603,24.2636706880929,23.83020008534934,23.862178802490234,34575600
2018-11-01,23.911920506047522,24.178398062753477,23.66676028643808,24.064701080322266,42951600
2018-11-02,24.33117651703559,24.50882820602731,23.762688943662372,24.004295349121094,42425000
2018-11-05,24.29564633530447,24.501722964832695,24.238799198977663,24.405792236328125,26463200
2018-11-06,24.466193234234026,24.572785342426126,24.22814059812158,24.519489288330078,26144200
2018-11-07,24.835704594191622,24.999143809158333,24.551460831184652,24.920976638793945,33325800
2018-11-08,24.807283408064766,25.002701363376904,24.29209455969616,24.38092041015625,30289800
2018-11-09,24.057587864106633,24.49461214756083,23.92612465769375,24.33827781677246,45835600
2018-11-12,24.50527093601109,24.60830922629541,23.784005614770102,23.83374786376953,36083200
2018-11-13,23.7662400023763,23.894149420595568,23.16222541359035,23.28658103942871,65463800
2018-11-14,23.648993236016427,23.737819085263183,23.03431987724876,23.247501373291016,45084200
2018-11-15,23.098274812747825,23.61701745190112,23.098274812747825,23.588592529296875,40613600
2018-11-16,23.734271250040088,23.951006568712994,23.617020462413727,23.869285583496094,39511000
2018-11-19,23.72360797587963,23.958109532413012,23.648994583550813,23.862178802490234,31167600
2018-11-20,23.549505686297184,23.60635552365491,22.902853695475034,23.08050537109375,52648800
2018-11-21,23.26171329023196,23.691630065237998,23.208417239780857,23.44291877746582,34661800
2018-11-23,22.86021479180126,22.941935749861695,22.540442610253507,22.707435607910156,28843600
2018-11-26,22.874435654466293,23.201316896057886,22.870884571625812,23.04853630065918,33365400
2018-11-27,22.931281128276343,23.151570206065237,22.85311394871416,22.984577178955078,44528600
2018-11-28,22.963258329440077,23.396728921793482,22.817585341456486,23.378965377807617,42296400
2018-11-29,23.39672319147498,23.72005051537718,23.364747193682042,23.531740188598633,28828400
2018-11-30,23.3256678992243,23.556615642929433,23.208417130931732,23.489107131958008,36258000
2018-12-03,24.025620315492823,24.157080857389687,23.730717800791403,24.01140785217285,43990800
2018-12-04,24.022065040329714,24.100232228393207,23.27947946447654,23.32211685180664,36592600
2018-12-06,22.810477586492098,22.92772836108081,22.408985713483624,22.89219856262207,70712200
2018-12-07,23.329223699500112,23.673865737523304,22.725206263163173,22.76428985595703,54891400
2018-12-10,22.604397887230196,22.714542409473278,21.893791214274046,22.408981323242188,46765600
2018-12-11,22.753632361491242,22.796269749671456,22.18159361280294,22.416093826293945,34483200
2018-12-12,22.782048922651335,22.934829452433704,22.490698965220773,22.504911422729492,38534800
2018-12-13,22.451624121604837,22.7181017044052,22.352139591079393,22.57598114013672,30598000
2018-12-14,22.437405396663905,22.52978366430816,21.954192660371834,22.06078338623047,45787200
2018-12-17,22.00393497184741,22.188692863040355,21.502957339038034,21.659290313720703,41464600
2018-12-18,21.620212136193683,21.698379320763884,21.03040852490251,21.147659301757812,53234000
2018-12-19,21.257802030148788,21.659293876590667,20.724846956283617,20.898944854736328,91097800
2018-12-20,20.643127376278603,20.959348546590476,20.19544568043669,20.319801330566406,77008800
2018-12-21,20.323383033141475,20.660493149359127,19.953997813595276,20.1225528717041,74787400
2018-12-24,19.885859223124857,19.982688637360972,19.290538703343927,19.308469772338867,31211800
2018-12-26,19.494958995277123,20.513459471723746,19.136332086219202,20.509872436523438,58194000
2018-12-27,20.097449133988768,20.642562113726083,19.824891960093673,20.61745834350586,48754600
2018-12-28,20.710700551944242,20.803942930840904,20.334142633701283,20.45966148376465,38874800
2018-12-31,20.642563890640805,20.71787520778428,20.32697185035239,20.567251205444336,37410400
2019-01-02,20.24090068146619,21.11236411218498,20.136899925643405,20.97249984741211,49785200
2019-01-03,21.033473724234252,21.10878506456593,20.52780971792334,20.764503479003906,36048200
2019-01-04,21.12312398788322,21.53554408312547,21.0011907927566,21.470991134643555,42703000
2019-01-07,21.632371532989545,21.94796354478012,21.345470325931235,21.7901668548584,36113400
2019-01-08,22.095007419339936,22.14521497529418,21.84038260382724,21.958728790283203,37384600
2019-01-09,22.252800263047355,22.38190617400994,22.023279251581933,22.306594848632812,37513600
2019-01-10,22.138037228244105,22.39983468754218,22.012518366954954,22.371145248413086,38335200
2019-01-11,22.256381532597988,22.381900375709368,22.041204614053466,22.238449096679688,28211800
