Date,Open,High,Low,Close,Volume
2000-01-03,27.998809526012522,28.174987069174875,25.762699441157373,26.413204193115234,4650300
2000-01-04,25.87111442182869,25.91177096753166,23.648558244385555,23.85184097290039,6012000
2000-01-05,23.8518462837256,23.987367305750908,22.38821031252724,23.309757232666016,9397200
2000-01-06,23.14713001187026,23.472382435837893,22.645700018746513,22.767669677734375,7239000
2000-01-07,22.984502737832134,25.342582702636715,22.95740002473989,25.34258270263672,11066100
2000-01-10,26.182808279839474,26.2234648144355,25.179946265978234,25.586511611938477,5444400
2000-01-11,24.719186939286107,24.854707970346098,23.228445671708855,23.296207427978516,5808300
2000-01-12,23.52659559220366,23.553698309733214,22.334001576522414,22.496627807617188,5897100
2000-01-13,22.767666270885712,25.478103558865005,22.442413895587343,25.31547737121582,8186100
2000-01-14,25.586526608501497,25.640737007388175,24.149995704633703,24.2855167388916,5630100
2000-01-18,24.326160184537603,27.9988023035749,24.285503648027802,27.2127742767334,10886700
2000-01-19,27.253453238541816,30.356906400094964,27.023067663067287,28.988134384155273,13847700
2000-01-20,30.140054573264916,34.23281472188506,30.031638762115,33.77204132080078,18881700
2000-01-21,34.02952039241791,35.39829125527386,32.52522857100875,35.12724685668945,13561200
2000-01-24,35.12724478623803,38.0545151850912,33.39256520420279,33.60940170288086,13180200
2000-01-25,33.12153996679757,33.609418612062285,31.969602622269807,32.796287536621094,12115500
2000-01-26,33.175728431114784,34.639363508958084,33.06731019078199,33.82623291015625,19947900
2000-01-27,34.4225343981436,38.27135145806096,34.35477267812799,35.12724685668945,14714100
2000-01-28,35.018834266539876,36.103009554804586,31.549476818162567,31.87472915649414,11951700
2000-01-31,31.888271525983143,34.368319907039265,31.38684180615289,33.446773529052734,9003600
2000-02-01,32.52525025256664,32.90471067835337,31.45462825891288,31.928953170776367,9310800
2000-02-02,31.956047268305007,32.51168759419256,31.71210797618054,32.14577865600586,7194900
2000-02-03,32.52522466958849,33.446773529052734,31.495260048877423,33.446773529052734,9299700
2000-02-04,34.25990676036661,36.40114922687347,34.04307025836949,35.75064468383789,9867000
2000-02-07,35.696446408171944,35.91328048706055,34.25991598276267,35.91328048706055,5970600
2000-02-08,36.42826730540394,36.91614588538703,34.747797468177346,36.82128143310547,6993900
2000-02-09,36.78062966439836,36.79418102177707,35.38475300262296,35.777767181396484,4882500
2000-02-10,35.56092904819371,38.976079166982046,34.77490077923273,37.187191009521484,8509800
2000-02-11,37.26849847256492,37.48533254079689,35.50671329319043,35.94038391113281,4733700
2000-02-14,35.99460226630545,39.13871081734324,35.24923292398453,39.03029251098633,12053100
2000-02-15,38.78635180838468,39.22002253696587,37.83769972618486,38.108741760253906,10077300
2000-02-16,38.108728735894225,38.86765163116566,37.580193724173355,38.59660720825195,6396000
2000-02-17,38.86765755755394,41.7407184563037,38.73213656617249,41.429019927978516,10393800
2000-02-18,41.429010751985096,42.26924418651921,41.19862288433384,41.91688919067383,8012700
2000-02-22,42.49963926811006,42.9468612200409,39.97893123938518,41.19862747192383,7691400
2000-02-23,41.415472607032314,41.469680512568864,40.41261022499358,40.819175720214844,7914900
2000-02-24,41.117317888314,42.12018014755824,40.49391836579923,41.6865119934082,5943300
2000-02-25,41.90336107500667,41.95757147800599,40.00605652554059,40.72432327270508,4480800
2000-02-28,40.57524269750767,40.68366100682508,36.53669231429424,38.9760856628418,10691100
2000-02-29,39.355537275445464,40.873380861113,39.220016280031174,40.76496505737305,8165700
2000-03-01,41.198647755210274,44.01750183105469,41.18509639533645,44.01750183105469,9393600
2000-03-02,43.405455443057704,44.97890657446439,41.66923881489071,44.68049240112305,8546400
2000-03-03,44.89753358652371,45.12812348445928,43.4325990099317,44.54486083984375,8631600
2000-03-06,44.97890844989871,46.10473588455555,43.81238343015443,45.494346618652344,7219800
2000-03-07,46.443859359750896,47.06780974396523,42.211825597006566,42.754390716552734,9945900
2000-03-08,43.59538209113562,44.30071785318747,39.55324497494539,40.991050720214844,11710500
2000-03-09,41.58784836186344,43.16129432837829,40.02796577109584,41.50985336303711,8166900
2000-03-10,42.48310859487167,43.62250231197551,40.58411823847154,41.56074142456055,6098400
2000-03-13,39.7160178596353,40.70620463548231,39.281962191745386,40.05512237548828,7131600
2000-03-14,40.36707696994814,40.77400314908068,38.41383131011193,38.73937225341797,7701000
2000-03-15,38.251073980121355,38.26463736285889,36.46059817679653,36.948909759521484,11393400
2000-03-16,39.28194823247125,39.28194823247125,36.24356708800926,37.84414291381836,14791500
2000-03-17,39.01066123231286,42.42883900659952,38.64442763324495,41.09954833984375,14571000
2000-03-20,41.66925551009805,43.37834606812941,41.15381467263931,42.754390716552734,8073000
2000-03-21,42.374591019521176,42.523795664310455,40.77401268482208,41.66925048828125,7923300
2000-03-22,43.13418507575989,44.382090661158145,42.537361529241025,44.27357864379883,10652700
2000-03-23,44.38209814298898,49.048190186464744,44.05655706867032,47.732460021972656,12723900
2000-03-24,47.74599726033013,49.143106888321824,45.90126395618623,46.52521896362305,6896100
2000-03-27,46.51168234767393,46.53880911553621,45.08744010605662,45.35872268676758,5853900
2000-03-28,45.318030727161144,45.318030727161144,44.27358805685265,44.44992446899414,6826500
2000-03-29,44.44993192722898,44.68052191459475,41.66926633929419,42.862918853759766,8520000
2000-03-30,41.994797199436,42.998547156296546,39.07849101047032,40.8011474609375,9981000
2000-03-31,40.80113675826499,42.79507276586256,39.07848075967304,42.10329818725586,9521700
