Date,Open,High,Low,Close,Volume
2018-06-01,240.10775421401874,241.45632646139785,240.03722551285932,241.15664672851562,71258400
2018-06-04,241.9762622852021,242.55800278701213,241.7382885385191,242.30238342285156,45385200
2018-06-05,242.4345963258353,242.85768767237997,241.66776511550432,242.4786834716797,51135000
2018-06-06,243.08687735879116,244.6117170448222,242.4698724773669,244.50595092773438,62732200
2018-06-07,244.99071562514888,245.28157240851118,243.57161534586987,244.47947692871094,72969400
2018-06-08,244.02117074995135,245.2551535642236,243.85369877171357,245.2022705078125,72139700
2018-06-11,245.42255423041007,246.24226826540703,245.3079653418793,245.5283203125,58892500
2018-06-12,245.9426311585828,246.2070464094195,245.2022415574353,245.84568786621094,72329000
2018-06-13,246.0836687594085,246.33928810853234,244.8584819643025,245.06121826171875,79070600
2018-06-14,245.925065019097,246.2070990473521,245.08770504774918,245.6782684326172,77097600
2018-06-15,244.89567971101252,245.70137732653745,243.7889566709407,245.36492919921875,120041600
2018-06-18,243.91282259238102,244.98414962861307,243.43473783628795,244.8601837158203,52917600
2018-06-19,242.59359425511855,244.1430058972589,242.1774654761599,243.92166137695312,97531500
2018-06-20,244.60335587235951,245.00178675664176,244.001305352654,244.33775329589844,53785500
2018-06-21,244.328973491891,244.34669834937597,242.3103121693889,242.80612182617188,71061400
2018-06-22,244.06327782725214,244.17838127864604,243.02737378429646,243.24871826171875,54898500
2018-06-25,242.0978250397967,242.2571866362737,238.2552867692335,239.9375,137854200
2018-06-26,240.50414217516678,241.31867497111477,239.7515653170251,240.46871948242188,68547400
2018-06-27,241.05303106816336,242.47847672690543,238.32605160508425,238.47657775878906,105110700
2018-06-28,238.4235078556914,240.60153070616383,237.71518906963607,239.84011840820312,76650500
2018-06-29,240.9291393363835,242.29262948762698,240.07032130223428,240.1854248046875,97592500
2018-07-02,238.6182207068534,240.85822584666744,238.3791513670578,240.69883728027344,63554800
2018-07-03,241.59305719440172,241.6904628111467,239.42389760552464,239.84886169433594,42187100
2018-07-05,240.97341807949942,241.86763176794398,239.9020909078171,241.80564880371094,56925900
2018-07-06,241.83219950579445,244.22270428564602,241.4514663685335,243.85086059570312,66493700
2018-07-09,244.8512736099577,246.09965982475168,244.80701551806254,246.04653930664062,50550400
2018-07-10,246.49811917960713,247.0293514416216,246.20592927668127,246.93194580078125,51966800
2018-07-11,245.38248432453446,246.17048364016998,244.82469191361758,245.12571716308594,77054700
2018-07-12,246.38308537516556,247.40126507051315,245.78103458378126,247.34814453125,60124700
2018-07-13,247.1710792076155,247.8439483621809,246.71952761499222,247.5429229736328,48216000
2018-07-16,247.58711703867334,247.72875374151752,246.87879842649093,247.3214874267578,48201000
2018-07-17,246.55123480830568,248.71155948323252,246.4981142851185,248.32199096679688,52315500
2018-07-18,248.40161038614585,248.95054033653466,247.95892145588545,248.84429931640625,44593500
2018-07-19,248.18034885597547,248.56105497851968,247.42777201912497,247.9058837890625,61412100
2018-07-20,247.70220885881517,248.33084673232435,247.46316651088532,247.62252807617188,82337700
2018-07-23,247.41889800487505,248.28655117021037,247.07358760835706,248.0829315185547,47047600
2018-07-24,249.4907790227254,250.17251064213914,248.46373686880622,249.33139038085938,68026900
2018-07-25,249.08344934198635,251.77500676757114,249.03919123765357,251.45628356933594,78882900
2018-07-26,250.73912872337314,251.54479914564217,250.64172306664634,250.86306762695312,57919500
2018-07-27,251.19059746428582,251.28800309937907,248.24230046443236,249.16310119628906,76768700
2018-07-30,249.2427750741446,249.40213663305357,247.33919071533526,247.86158752441406,63742500
2018-07-31,248.6229719725251,249.69427169204494,248.24226595098523,249.08335876464844,68570500
2018-08-01,249.28705758708554,249.79172959266052,248.0209733790744,248.6672821044922,53853300
2018-08-02,247.36585304894294,250.19018493185882,247.16220631548583,250.02198791503906,63426400
2018-08-03,250.14588536337493,251.14636698690998,249.96879892714696,251.09324645996094,53935400
2018-08-06,251.12873600224623,252.32397519637254,250.73916735451783,252.0141143798828,39400900
2018-08-07,252.67799447483827,253.22692441195647,252.54516618330092,252.84619140625,43196600
2018-08-08,252.67806482085274,253.13845169831436,252.27963387449154,252.74002075195312,42114600
2018-08-09,252.80201123908088,253.19157976992932,252.26194356016575,252.39474487304688,35717000
2018-08-10,250.9603651672867,251.50043269236062,249.99527952287056,250.70359802246094,77076000
2018-08-13,250.97816157511463,251.58907469989234,249.47300781443937,249.76519775390625,65732900
2018-08-14,250.49120289007564,251.5979255987983,250.10163433503746,251.35885620117188,43842000
2018-08-15,250.0130743094144,250.15473804896044,248.0475338300558,249.48184204101562,102925400
2018-08-16,250.91619641561772,252.36822974841357,250.88077371931524,251.50054931640625,69967900
2018-08-17,251.2968851103208,252.82859913857132,250.88961869976814,252.3859100341797,65618500
2018-08-20,252.83737538448443,253.19152114336345,252.38582400564977,252.92591857910156,39807500
2018-08-21,253.43945374344452,254.37795226648169,252.96134205561293,253.51913452148438,67272000
2018-08-22,253.11185465317376,253.89099157841562,252.84622505433717,253.36862182617188,44993300
2018-08-23,253.1915423380301,254.05036006048783,252.7134306627465,253.0321807861328,49204900
2018-08-24,253.60784472564393,254.69687011515933,253.554724171971,254.55520629882812,57487400
2018-08-27,255.75029016014744,256.67109089621715,255.59092859609513,256.5648498535156,57072400
2018-08-28,257.02523321330386,257.13150127415275,256.22839838429445,256.6888122558594,46943500
2018-08-29,256.90130179728936,258.3001872470909,256.66225944752415,258.07000732421875,61485500
2018-08-30,257.59195413028306,257.9637978699567,256.432110766729,257.0252990722656,61229500
2018-08-31,256.6179593889367,257.47677714013287,256.13101229086976,257.0340881347656,66140800
2018-09-04,256.617960406128,256.94554594826343,255.59091866725385,256.5914001464844,57594400
2018-09-05,256.23722001820227,256.44086666125054,254.8914553438885,255.90077209472656,72452400
2018-09-06,256.0071311087581,256.3081564896613,254.10357315973954,255.130615234375,65909900
2018-09-07,254.0858811635911,255.60873296174518,253.84681172355158,254.6348114013672,73524800
2018-09-10,255.64406629350196,255.90969593769657,254.88265408992106,255.0774383544922,50210900
2018-09-11,254.43102872622725,256.36114595676304,254.08574541451273,255.91845703125,50530500
2018-09-12,255.92736349015473,256.58253456637283,255.1925116359852,255.98048400878906,59810800
2018-09-13,257.04304329604304,257.68051677454054,256.759715745688,257.49456787109375,51034200
2018-09-14,257.69811887974004,257.8840406945149,256.75962035999163,257.53875732421875,55079900
