Date,Close,High,Low,Open,Volume
1999-03-31,19.476280212402344,20.26943326432536,17.15557811502044,17.684344948627356,33073333
1999-04-01,18.918136596679688,21.620727805873223,18.62437745406792,21.56197635088589,12080833
1999-04-05,17.654966354370117,19.740660313662328,17.038069669001157,19.62315742823232,8122917
1999-04-06,18.56562614440918,18.962202710842,16.450554858784724,17.713723417861285,8847500
1999-04-07,17.50809097290039,19.094395413658383,17.33183658408313,18.830011028919497,3915417
1999-04-08,17.038074493408203,17.654971353454272,16.597435746764802,17.508089903564585,3694167
1999-04-09,17.390588760375977,17.860604218519146,15.921789052922014,16.920573302232807,3548333
1999-04-12,17.9927978515625,18.624382224390093,16.215549540826352,16.47993395749961,4570833
1999-04-13,19.15314674377441,20.18130761029268,18.15436441003496,18.506875052900224,6000833
1999-04-14,21.88511657714844,23.32453965509004,19.97567616130662,21.70886030889529,15698333
1999-04-15,18.771259307861328,22.09074586724191,17.97810803222643,22.09074586724191,8477917
1999-04-16,19.12377166748047,19.975674398630545,17.155579958454883,19.03564354113042,4417083
1999-04-19,14.071102142333984,19.27065390818676,13.630462383765591,19.211902438424453,5728750
1999-04-20,15.892412185668944,16.215548042520197,13.630461187710198,14.07110090761302,6602500
1999-04-21,17.50809097290039,17.860603485885573,15.892411734510516,16.803067814605352,3762083
1999-04-22,17.948732376098633,19.211901022803197,17.273083986752578,19.050332158267555,3642083
1999-04-23,20.680700302124023,22.502010634067137,19.270652087333087,20.225372252219405,18544167
1999-04-26,28.377206802368164,28.538775649036896,23.677048998612538,24.54364095554205,33809167
1999-04-27,30.47759246826172,32.90111037521216,28.230328948906976,28.935352102315697,29918750
1999-04-28,28.435958862304688,31.59387625383165,27.26091852987015,29.361302236951204,11221667
1999-04-29,32.38703155517578,32.63672853020671,27.02591270320147,27.04060010137673,18047500
1999-04-30,38.15941619873047,38.7763093638367,31.72607401430325,35.603704203616786,21136667
1999-05-03,32.724857330322266,37.33689148189698,32.6367329293922,35.82402576496376,21832917
1999-05-04,31.491065979003903,35.25119342733352,30.697914649838022,33.51800930224751,17318750
1999-05-05,35.5302619934082,35.72120564160649,28.23032809333942,33.18018115125164,31600833
1999-05-06,32.7689208984375,35.72120764751097,32.40172097969004,34.78117675200165,15802083
1999-05-07,30.705257415771484,33.914583001515204,30.46290599127856,33.89989560235666,14242083
1999-05-10,30.081016540527344,30.991672633886264,28.4359624805447,30.081016540527344,11229167
1999-05-11,28.905975341796875,31.667318173044205,28.905975341796875,31.6085648468271,7161667
1999-05-12,29.610998153686523,30.31602125222364,28.670967355637035,28.84722172951493,6012917
1999-05-13,28.553464889526367,31.021048736195397,28.435961964070884,30.52165663382128,4679167
1999-05-14,31.211992263793945,31.60856697018642,27.965944545410288,28.20095226304017,19815000
1999-05-17,30.962297439575195,31.09448776450296,29.140985276166266,30.903544108856927,8535000
1999-05-18,31.990459442138672,32.84236605796265,30.007581854727064,30.844797334125463,10462917
1999-05-19,33.4886360168457,33.89989816578673,31.667323676447364,32.13733916181612,5664583
1999-05-20,31.579195022583008,34.07615388194961,30.815418470603877,34.061466481920846,4360000
1999-05-21,32.65140914916992,34.252398718828154,32.1960812235213,34.14958321759778,13843333
1999-05-24,29.4567813873291,32.63673440162039,28.46534074328137,32.48985292274251,7865000
1999-05-25,24.440824508666992,30.404151049001303,24.20581679620004,28.43596122363112,13515000
1999-05-26,26.7394962310791,27.025911690819143,22.795769348680967,25.4983607045304,17277500
1999-05-27,26.04181861877441,27.49593095349915,25.630554618431837,26.497146685856396,6840417
1999-05-28,26.328237533569336,26.37964530317365,24.91084548244845,25.14585322964342,4870833
1999-06-01,23.368600845336918,25.968376746671748,22.91327283096174,25.76274383646592,8849583
1999-06-02,21.83370590209961,24.83740015920493,20.945080979294147,22.61951343700161,18701250
1999-06-03,19.770044326782227,22.531387441862503,19.740667660654108,21.94386719302778,11211250
1999-06-04,21.22415351867676,21.6794815450722,19.593786930353783,19.858171307165705,10795417
1999-06-07,23.85330581665039,25.7333693568939,21.532601654601667,21.73823456733585,18454583
1999-06-08,24.49957847595215,26.08588104335893,23.882681580435367,24.646458066611988,14006667
1999-06-09,24.67583274841309,25.586486884377408,24.17644068616965,25.05772002696829,5619583
1999-06-10,24.02955818176269,24.470196864677508,23.500789521054983,23.66235834549621,7263333
1999-06-11,22.48732185363769,24.96959300926208,22.32575300238776,24.440824260817116,6709167
1999-06-14,18.06623268127441,22.09074161448473,17.978104571205762,22.09074161448473,13357917
1999-06-15,18.43343162536621,19.814102792732974,17.56683983007433,17.889975595464957,13605417
1999-06-16,20.79820251464844,21.150715023131134,19.681915394686968,19.97567457330568,13053333
1999-06-17,20.90101623535156,22.32575167719292,19.667224429889696,20.56319302234748,10976250
1999-06-18,22.09074592590332,22.369817706361765,21.38572277543072,21.473850902699205,6445000
1999-06-21,24.98427963256836,25.674615343176196,22.384505636375653,22.502008553935383,12120000
1999-06-22,25.557109832763672,28.068757319809286,24.85208492823157,25.630548681869094,19152500
1999-06-23,26.05650520324707,26.776215728985488,24.44082416761025,24.44082416761025,10887500
1999-06-24,23.970808029174805,25.73336859664881,23.970808029174805,25.43960756823221,7852917
1999-06-25,22.50200843811035,25.233976470927047,22.4432569796329,24.7786484654576,9510833
1999-06-28,24.79333877563477,24.822715442161968,21.620731630037824,23.265787602052995,11111250
1999-06-29,25.263351440429688,26.08587933548323,24.073623658929925,24.23519250545036,9612083
1999-06-30,27.158103942871094,27.96594256482241,24.499576640680488,24.969592042653087,10935417
1999-07-01,25.263351440429688,27.819063247751423,25.20459998154735,27.466550759106998,8237917
1999-07-02,26.203384399414062,26.67339981081852,25.61586420132088,25.61586420132088,4590417
1999-07-06,26.32088661193848,27.53999103695126,26.32088661193848,26.68808649243116,7856250
1999-07-07,26.085878372192383,26.55589562892005,25.02834281298661,26.55589562892005,6852083
1999-07-08,26.01244163513184,27.31967239250669,25.733369858441133,26.52652112547391,7370000
1999-07-09,25.615863800048828,26.555896475807373,25.4689842197452,26.33557617151434,2915000
1999-07-12,24.63911247253418,25.850871336890297,24.440823266099866,25.68930435989123,3586667
1999-07-13,24.23518943786621,24.52894856277036,23.50078975793087,23.691733375886063,3626250
1999-07-14,24.49957847595215,24.910842450404896,24.26457075736134,24.35269888529231,2599167
1999-07-15,23.76517868041992,24.79333768381484,23.500794296343976,24.52895329973889,2678333
1999-07-16,22.8912410736084,23.85330483523757,22.795769254091205,23.559543810228742,4015417
1999-07-19,22.94999313354492,25.38085648095701,22.913272770996205,24.79333628320321,11608333
1999-07-20,21.517915725708008,22.56076402340406,21.38572353014017,22.413882560989546,6960000
1999-07-21,20.732107162475582,21.591353592486847,20.32818689483317,21.57666619399358,7590417
1999-07-22,19.637847900390625,20.680695977349306,19.50565573280361,20.460375698037613,5715000
1999-07-23,19.079708099365234,20.151931174211324,18.81532371345513,19.652539067828457,7040417
1999-07-26,18.374683380126957,19.41753167479676,18.213116386685364,18.75657256655097,6709583
1999-07-27,17.30980110168457,19.035641183317303,17.258393345627116,18.97688786124445,8820417
1999-07-28,19.975679397583008,20.093184218013977,17.625599798045435,18.0956153444178,14472500
1999-07-29,18.918136596679688,19.27064906195387,18.213113533806403,19.06501616798557,8327083
1999-07-30,17.75778579711914,19.211897868494624,17.625593620841812,19.153144545032408,5202083
1999-08-02,18.213115692138672,19.006266965322325,17.1555800386687,17.69903619780992,8111667
1999-08-03,17.170269012451172,18.683132837091566,16.714940938299904,18.56562803473701,7551250
1999-08-04,15.569275856018066,17.419964677852096,15.51052439319526,17.038075500315532,9196250
1999-08-05,18.359994888305664,18.74188218432634,13.865467990234418,15.128635601196342,20034583
1999-08-06,17.478715896606445,19.814107522549623,17.24370818092148,18.03685945481765,10551667
1999-08-09,16.450551986694336,18.080920163042457,16.362423876206602,17.74309698462278,5552500
1999-08-10,16.861818313598633,17.66965882044912,15.510523537197615,16.06866707239967,10820000
1999-08-11,16.450551986694336,17.919351337923292,16.215544314618697,17.74309698462278,10264583
1999-08-12,15.818974494934082,16.714941400415814,15.730846357650565,16.009918169823194,20502500
1999-08-13,15.628029823303224,16.597438395682214,15.334269678153158,16.49462099081494,8035833
1999-08-16,16.15679359436035,16.568057506014707,15.686778228948242,15.7161530219896,8580000
1999-08-17,16.46524429321289,16.979323787616487,15.98053959595074,16.450555026966867,8342500
1999-08-18,16.626811981201172,17.596219548902788,16.479932386278268,16.94994783710171,9717500
1999-08-19,15.628029823303224,16.568061727480778,15.598654088939544,16.30367731669439,8320000
1999-08-20,15.921788215637209,16.039291140156127,15.42239611724352,15.745531961183517,5130417
1999-08-23,15.760218620300291,16.86181829126931,15.745531222343445,16.127418510623297,6811667
1999-08-24,15.892412185668944,16.33305283940946,15.451772465766124,15.71615592417274,7734167
1999-08-25,15.319581031799316,16.377116721249656,15.099260707398129,16.009916803139465,8407500
1999-08-26,17.067453384399414,17.596220322916064,16.098045774056004,16.15679724107442,21394583
1999-08-27,17.27308464050293,17.86060492009786,16.47993329027129,17.59622051412882,9878750
1999-08-30,15.70881175994873,17.302459898221528,15.628028265044035,17.302459898221528,7021667
1999-08-31,16.009920120239258,16.333056040419834,15.51052790401914,15.98054344834075,6454167
1999-09-01,15.415051460266112,16.568058874232644,15.393019429828133,16.479930752480726,6635000
1999-09-02,15.0478515625,15.422395145783865,14.687995376937012,15.06988359291891,4852917
1999-09-03,15.598651885986328,16.09804396882994,15.275516052108138,16.09804396882994,5087500
1999-09-07,15.936476707458496,16.450556239761912,15.716156374278336,16.098045574349094,9885417
1999-09-08,14.864252090454102,15.804282927827757,14.746748235782396,15.730844069225268,10161250
1999-09-09,13.667181015014648,15.01113215446179,12.896060835186669,14.820188501255403,22631250
1999-09-10,13.615771293640137,14.570491355505755,13.277948076286222,14.408923445603314,12060000
1999-09-13,13.072318077087402,14.33548581782996,12.57292594069581,14.306109150627352,18100833
1999-09-14,14.10047435760498,14.452986823539506,12.925434983444156,12.998874769234668,18086250
1999-09-15,14.10047435760498,14.570490667571836,13.7185870979593,14.526426609330018,10007917
