Date,Close,High,Low,Open,Volume
2018-06-01,54.361480712890625,54.60099622161544,53.650925752441395,54.153907102537026,2214000
2018-06-04,54.768653869628906,55.28760007046625,54.48123769966153,54.48123769966153,1611900
2018-06-05,55.17582321166992,55.38340289299842,54.529139928496015,54.77663479664764,2290000
2018-06-06,54.44927978515625,55.15983444709213,54.09001276413424,55.15983444709213,2185300
2018-06-07,55.654850006103516,56.213717461039906,54.12196790155553,54.12196790155553,2245500
2018-06-08,56.48514938354492,56.588936157803076,55.567014995126904,55.74265883704886,1785300
2018-06-11,57.47514343261719,57.818445696117955,56.48515791808559,56.48515791808559,1917700
2018-06-12,57.06797409057617,57.77054345402548,56.86039442525631,57.63482086525652,1404600
2018-06-13,56.2376594543457,57.33941716155488,56.189752708028,57.21168005068029,2101400
2018-06-14,56.67676544189453,56.86838025313779,55.92629541681828,56.32548380354466,1624600
2018-06-15,57.33143615722656,57.44320842212785,56.38935128796455,56.56499515884704,3422300
2018-06-18,56.68476104736328,57.459187630619724,56.31750839686556,57.1238707877043,1307800
2018-06-19,56.52507400512695,56.844419819050856,56.17378630045351,56.485152732820985,1954600
2018-06-20,55.99017333984375,56.54904085981437,55.8145355273038,56.42129762400415,2452900
2018-06-21,55.303558349609375,56.14185642748244,55.05606349035212,56.006133833124046,1841900
2018-06-22,55.39137268066406,55.83048229757773,55.15186332781814,55.50314493021831,1726000
2018-06-25,55.75066375732422,56.038079945980485,55.2237320477435,55.58300532913019,1524200
2018-06-26,56.2616081237793,56.541038756017414,55.41533075439217,55.806533639525526,2159800
2018-06-27,55.31155014038086,56.46121481479645,55.247678527106146,56.2057344528299,1857300
2018-06-28,55.29558181762695,55.86242864487186,55.08800213305791,55.21574535160253,1728000
2018-06-29,54.96824264526367,55.51113912459773,54.43333163961839,55.239693930496564,2534100
2018-07-02,53.02819061279297,54.9363108580897,52.59706636905496,54.60099403222641,3067800
2018-07-03,53.355525970458984,53.72277858792881,52.94835207431838,53.187867564079184,1544900
2018-07-05,53.7227783203125,53.81060026004519,53.060124080922904,53.626970906659054,1653700
2018-07-06,53.49924850463867,54.01819481194804,53.37150525127421,53.83456540802002,1897400
2018-07-09,53.19584274291992,53.68285306678246,52.84456110113244,53.37947208270885,3909400
2018-07-10,53.227779388427734,53.658903588077514,53.00423486071264,53.29165099381249,2551500
2018-07-11,52.692867279052734,53.778660183002515,52.62899567502477,53.31560019049688,1484800
2018-07-12,52.66093444824219,52.996251251610936,52.45335476900507,52.692870252058036,1968100
2018-07-13,52.932373046875,53.24373944552824,52.67689276872028,52.67689276872028,1110400
2018-07-16,52.581092834472656,53.17987539232851,52.46932057763006,53.012217007064606,1292300
2018-07-17,52.34159469604492,52.660946717476,52.18990720649338,52.49328827672965,1689400
2018-07-18,51.49530792236328,52.34158545223519,51.32764951122632,52.33360606918017,2743100
2018-07-19,51.81465148925781,52.03819600120825,51.399492174666044,51.495299575986714,1353000
2018-07-20,51.19192886352539,51.742804780862876,51.11208630086482,51.599096695659114,2131700
2018-07-23,50.74482727050781,51.46336451737698,50.417492925191,51.26377033009683,3020900
2018-07-24,50.377567291259766,50.63304758522207,50.042250547521235,50.52926080962605,2916900
2018-07-25,49.99435806274414,50.43346472612417,49.54726897082237,50.313710024601995,3242300
2018-07-26,50.86458969116211,50.976361965747124,50.249839135378444,50.45741882723582,2631100
2018-07-27,50.74482727050781,51.68690903254975,50.68894114171462,50.872567428544485,2373000
2018-07-30,46.88069152832031,48.421559155629026,46.5693250313473,47.391652245975116,7211000
2018-07-31,46.02642059326172,46.76092573720173,45.33981610488657,46.76092573720173,6384200
2018-08-01,45.98650360107422,46.705043957102134,45.9386029410496,46.249969413473075,4016100
2018-08-02,45.94658279418945,46.03440472673389,45.459572474127185,45.81086020430493,3581500
2018-08-03,46.106258392333984,46.26593435518681,45.71505243562286,46.018436460486654,3291100
2018-08-06,47.615203857421875,48.485434910427244,47.22400083240748,47.90262006510314,5487100
2018-08-07,47.80679702758789,48.15009924777248,46.70503634314514,47.223982409628455,4027500
2018-08-08,47.5433349609375,48.213971554277215,47.479466404487134,47.63115689092667,2398100
2018-08-09,47.66310501098633,47.87866715515623,47.3357705799653,47.63116920172418,3383000
2018-08-10,48.046321868896484,48.333738038890466,47.50342533570033,47.51939323909624,2601400
2018-08-13,47.80679702758789,48.12614587609923,47.59123495592092,47.86268315221651,2536400
2018-08-14,47.56728744506836,48.325742908650106,47.431561816104995,48.05429469628893,3371900
2018-08-15,47.902610778808594,48.03833338081022,47.38366461047845,47.4235858892469,2488000
2018-08-16,48.66904067993164,48.756862600214134,48.06227575567165,48.11017640632372,2091000
2018-08-17,49.8187141418457,49.97838706732771,48.23792537859446,48.605181025674256,4170400
2018-08-20,50.61709213256836,50.672978266904224,49.54726706082114,49.906534197104286,3266000
2018-08-21,50.22587585449219,50.7767546567321,49.76281897265979,50.617081760244204,5330200
2018-08-22,49.89855194091797,50.25782212400576,49.80274757394986,50.25782212400576,2822200
2018-08-23,49.97838592529297,50.20991592574346,49.23589526561779,49.611133332170944,2801000
2018-08-24,50.3935432434082,50.50531550918268,49.587184007773885,50.01830821481757,2954900
2018-08-27,50.16999816894531,50.68095883299404,49.88258203402646,50.52128286408736,2454400
2018-08-28,49.86661148071289,50.4254758193834,49.79475745080432,49.97838373933387,3638800
2018-08-29,50.35363006591797,50.52927395580124,49.84266934505696,49.866619677107906,1392200
2018-08-30,50.17714309692383,50.65846046018101,50.016703975838105,50.489997699974055,1328600
2018-08-31,50.385719299316406,50.666485490793576,49.94451091253518,50.08890582818686,2781900
2018-09-04,50.33757781982422,50.658456033959325,50.08087647256471,50.43384006001617,2006200
2018-09-05,50.13702392578125,50.554164332058285,48.74120783323422,49.4230731946975,3466200
2018-09-06,50.602294921875,51.027455888262466,50.02471545046489,50.29746097195067,2051000
2018-09-07,50.75471878051758,50.859004660170136,50.19318343023958,50.37768733416551,2269300
2018-09-10,50.850990295410156,51.3082398494246,50.75472803670238,50.87505509505659,1642000
2018-09-11,50.96329116821289,51.14779508549245,50.32153774721407,50.85900834113425,1509000
2018-09-12,51.1157112121582,51.22801768161921,50.738679727434736,50.915163070943045,1871000
2018-09-13,50.93922424316406,51.37240893178708,50.762740912216564,51.340320497047244,1358900
2018-09-14,50.8589973449707,51.1878960933794,50.53811917378714,50.83492949305327,1086300
2018-09-17,50.58626174926758,51.28416838947495,49.87230783121727,50.22527450084251,1755400
2018-09-18,50.03276062011719,50.87506238985955,49.55144619744225,50.74671167313807,1689400
2018-09-19,49.382965087890625,50.241310708338965,49.25461442670549,50.056806824142896,1853000
