Date,Close,High,Low,Open,Volume
2018-06-01,151.6361846923828,151.84515780422936,150.35536271357438,150.54411175581083,1260383
2018-06-04,153.9214324951172,154.25849581122316,151.70358457507618,152.36421955503798,1169378
2018-06-05,153.51022338867188,154.30568103694623,153.04508324038906,154.0562598081666,1304191
2018-06-06,156.13259887695312,156.4966322362657,153.1799643185618,153.7192551174373,1343957
2018-06-07,155.40887451171875,156.73443682526175,154.06979017092127,156.60594392946055,1184111
2018-06-08,156.79534912109375,156.8562184425586,154.7731933008199,155.61856914895407,930652
2018-06-11,157.2890625,158.3982054396821,155.8688186559529,156.7750638515893,1570036
2018-06-12,158.01272583007812,158.57405836053056,157.2417277957417,157.39727826037642,1312666
2018-06-13,157.07940673828125,159.06098302079812,156.89679877297561,158.256186716292,905750
2018-06-14,157.4580841064453,158.01942986533987,156.53830372189574,157.80301015987214,1023613
2018-06-15,157.01177978515625,157.55959026159485,156.47750479537606,157.1808522755634,2012024
2018-06-18,156.2880859375,156.65330179082696,153.56256979424222,155.72675358409592,1355691
2018-06-19,155.56446838378906,155.71326454417806,154.60410817580592,155.30746906562374,1501586
2018-06-20,155.63209533691406,156.55863022498173,155.3345164902273,155.3953858080557,960901
2018-06-21,157.74217224121094,159.31119859958892,156.16636468586321,157.57308632391266,1550088
2018-06-22,160.69090270996094,161.74594411269587,158.0194873959837,158.33734260166392,3648945
2018-06-25,158.7633819580078,160.76526118932037,157.54603605710673,160.76526118932037,1341349
2018-06-26,161.97586059570312,163.12558295146727,158.76338959612903,158.76338959612903,2516725
2018-06-27,160.0821990966797,163.89658209030594,160.0821990966797,162.17199181607364,2144621
2018-06-28,162.11111450195312,162.47631692909818,158.94599092068154,159.8522494286866,1619841
2018-06-29,162.0164337158203,164.09945859434384,161.8541155457582,161.9217526015359,1636660
2018-07-02,161.570068359375,161.79324238314595,159.15563945615875,160.5894185298371,1053079
2018-07-03,162.63864135742188,163.15263994485397,161.18458588012263,162.05025142425103,886323
2018-07-05,163.78836059570312,164.07241739826753,162.52366737791965,163.0782454988035,1245129
2018-07-06,164.24822998046875,165.65495136297847,163.57868108462907,164.12649137127002,1065596
2018-07-09,165.4656524658203,166.06081030593216,164.82992852524418,165.12073970117623,1205754
2018-07-10,165.39122009277344,166.19602979882666,164.7893081125341,165.69556668149426,1330398
2018-07-11,165.44532775878906,166.06077524657738,163.84924377281607,164.5323148685276,1266902
2018-07-12,166.87234497070312,167.14287977590828,165.52649250663288,166.02020137131672,829478
2018-07-13,167.1157684326172,167.63652119176206,166.682929029411,167.52831806833703,674456
2018-07-16,165.7834930419922,167.04143213103455,165.47239214121956,166.7506210044322,784236
2018-07-17,167.55538940429688,167.98822887798082,165.49265434458246,165.9322615601148,946820
2018-07-18,166.4733123779297,168.1099757864563,166.12163197007658,167.5553976607049,785539
2018-07-19,167.0346221923828,168.09643101446804,165.53321964733337,166.40565280674957,1315534
2018-07-20,167.0684356689453,167.96117206113604,166.3786104239962,166.3786104239962,931565
2018-07-23,167.86651611328125,168.15055947057726,166.43950467494022,166.68296848765738,606267
2018-07-24,168.0491180419922,169.02976798809607,167.1902067350095,168.1032196189049,1082676
2018-07-25,169.86160278320312,170.11860206324363,166.37185636862657,166.81821787406315,951513
2018-07-26,170.003662109375,170.9302105435203,168.42786779724926,170.15921256312666,1254125
2018-07-27,169.21238708496094,170.49737025869337,168.27231662335188,169.80753137968898,1445002
2018-07-30,167.2239990234375,169.50316727800478,166.46653667078616,168.9621112077494,1434702
